time(UTC),error,lowalarm,highalarm,Accumulated Real Energy Net (kWh),"Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)",Reactive Energy Quadrant 1 (VARh),Reactive Energy Quadrant 2 (VARh),Reactive Energy Quadrant 3 (VARh),Reactive Energy Quadrant 4 (VARh),Apparent Energy Net (VAh),Apparent Energy Quadrants 1 & 4 (VAh),Apparent Energy Quadrants 2 & 3 (VAh),Total Net Instantaneous Real Power (kW),Total Net Instantaneous Reactive Power (kVAR),Total Net Instantaneous Apparent Power (kVA),Total Power Factor,"Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)",Frequency (Hz),Total Real Power Present Demand (kW),Total Reactive Power Present Demand (kVAR),Total Apparent Power Present Demand (kVA),"Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
10/10/2023 9:00,0,0,0,351819.38,351846.56,27.18,19005.72,2517.02,0.44,12412.13,369541.25,369972.13,430.87,0.02,0.23,0.24,0.06,346.07,185.66,0.3,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.81,58611.09,4.66,4.35,18.17,7391.34,8862.88,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.83,155825.69,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.05,0.07,1,481.37,278.57,278.28,278.23,278.58,0.15,0.33,0.55,0
10/10/2023 9:15,0,0,0,351819.38,351846.56,27.18,19005.78,2517.02,0.44,12412.13,369541.31,369972.19,430.87,0.01,0.22,0.22,0.05,346.02,185.72,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.81,58611.09,4.66,4.35,18.17,7391.36,8862.92,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.84,155825.72,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.13,0,0.09,0.13,0,0.03,0.06,1,481,278.66,278.39,278.35,278.66,0.15,0.34,0.52,0.01
10/10/2023 9:30,0,0,0,351819.38,351846.56,27.18,19005.84,2517.02,0.44,12412.13,369541.38,369972.25,430.87,0.01,0.22,0.22,0.07,346.23,185.82,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.81,58611.09,4.66,4.35,18.17,7391.39,8862.96,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.88,155825.75,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.13,0,0.09,0.13,0,0.04,0.09,1,481.33,278.75,278.61,278.56,278.76,0.15,0.34,0.52,0.01
10/10/2023 9:45,0,0,0,351819.41,351846.59,27.18,19005.9,2517.02,0.44,12412.13,369541.44,369972.31,430.87,0.01,0.23,0.23,0.05,346.4,185.88,0.3,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.41,8862.99,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.89,155825.78,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1,481.65,278.87,278.55,278.49,278.88,0.15,0.34,0.54,0.01
10/10/2023 10:00,0,0,0,351819.41,351846.59,27.18,19005.96,2517.02,0.44,12412.13,369541.5,369972.38,430.87,0.01,0.24,0.24,0.04,345.54,185.43,0.3,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.43,8863.03,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.91,155825.81,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.02,0.06,1,480.44,278.18,278,277.95,278.18,0.15,0.36,0.54,0
10/10/2023 10:15,0,0,0,351819.41,351846.59,27.18,19006.01,2517.02,0.44,12412.13,369541.53,369972.41,430.87,0.01,0.23,0.23,0.06,344.72,184.98,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.45,8863.06,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.94,155825.86,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1,479.33,277.53,277.31,277.25,277.54,0.15,0.34,0.54,0
10/10/2023 10:30,0,0,0,351819.41,351846.59,27.18,19006.07,2517.03,0.44,12412.13,369541.59,369972.47,430.87,0.01,0.23,0.23,0.05,344.49,184.84,0.3,59.93,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.48,8863.1,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.95,155825.89,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,479.06,277.26,277.16,277.11,277.26,0.15,0.35,0.55,0
10/10/2023 10:45,0,0,0,351819.41,351846.59,27.18,19006.13,2517.03,0.44,12412.13,369541.66,369972.53,430.87,0.01,0.23,0.23,0.06,344.02,184.57,0.3,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.5,8863.13,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151656.97,155825.92,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1,478.45,276.93,276.68,276.62,276.93,0.15,0.34,0.54,0.01
10/10/2023 11:00,0,0,0,351819.41,351846.59,27.18,19006.18,2517.03,0.44,12412.13,369541.72,369972.59,430.87,0.01,0.22,0.22,0.07,343.83,184.54,0.29,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.52,8863.17,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657,155825.95,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.13,0,0.09,0.13,0,0.04,0.08,1,477.97,276.88,276.63,276.58,276.89,0.15,0.34,0.52,0
10/10/2023 11:15,0,0,0,351819.41,351846.59,27.18,19006.24,2517.03,0.44,12412.13,369541.78,369972.66,430.87,0.01,0.23,0.23,0.05,343.12,184.13,0.3,59.96,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.83,58611.09,4.66,4.35,18.17,7391.54,8863.2,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.02,155826,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,477.06,276.24,276.04,275.98,276.25,0.15,0.34,0.54,0.01
10/10/2023 11:30,0,0,0,351819.41,351846.59,27.18,19006.3,2517.03,0.44,12412.13,369541.81,369972.69,430.87,0.01,0.23,0.23,0.06,342.85,183.97,0.29,59.94,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.67,148177.84,58611.09,4.66,4.35,18.17,7391.56,8863.24,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.05,155826.05,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.04,0.08,1,476.75,276.01,275.79,275.75,276.01,0.15,0.34,0.54,0
10/10/2023 11:45,0,0,0,351819.41,351846.59,27.18,19006.36,2517.03,0.44,12412.13,369541.88,369972.75,430.87,0.01,0.23,0.23,0.04,342.9,184.05,0.29,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.84,58611.09,4.66,4.35,18.17,7391.59,8863.27,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.06,155826.08,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.01,0.07,1,476.67,275.97,275.84,275.79,275.97,0.15,0.36,0.55,0
10/10/2023 12:00,0,0,0,351819.41,351846.59,27.18,19006.41,2517.03,0.44,12412.13,369541.94,369972.81,430.87,0.01,0.23,0.23,0.05,343.82,184.5,0.3,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.84,58611.09,4.66,4.35,18.17,7391.61,8863.31,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.08,155826.11,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,478.03,276.73,276.69,276.63,276.73,0.15,0.34,0.54,0.01
10/10/2023 12:15,0,0,0,351819.47,351846.66,27.18,19006.47,2517.03,0.44,12412.13,369542,369972.88,430.87,0.01,0.23,0.23,0.06,343.98,184.55,0.3,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.84,58611.09,4.66,4.35,18.17,7391.63,8863.34,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.11,155826.14,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.04,0.08,1,478.39,276.85,276.68,276.63,276.86,0.15,0.33,0.55,0.01
10/10/2023 12:30,0,0,0,351819.47,351846.66,27.18,19006.53,2517.03,0.44,12412.13,369542.06,369972.94,430.87,0.01,0.23,0.23,0.06,344.52,184.88,0.3,60,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.84,58611.09,4.66,4.35,18.17,7391.65,8863.38,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.13,155826.19,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1,479.02,277.22,277.31,277.25,277.23,0.15,0.34,0.54,0.01
10/10/2023 12:45,0,0,0,351819.47,351846.66,27.18,19006.58,2517.03,0.44,12412.13,369542.09,369972.97,430.87,0.01,0.23,0.23,0.06,343.73,184.47,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.84,58611.09,4.66,4.35,18.17,7391.67,8863.41,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.14,155826.22,60485.52,241.61,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,478.06,276.69,276.78,276.72,276.71,0.15,0.34,0.53,0
10/10/2023 13:00,0,0,0,351819.47,351846.66,27.18,19006.64,2517.03,0.44,12412.13,369542.16,369973.03,430.87,0.02,0.22,0.22,0.08,343.93,184.58,0.28,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.86,58611.09,4.66,4.35,18.17,7391.7,8863.45,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.17,155826.25,60485.52,241.62,83.97,2197.47,0,0.01,0,0.08,0.13,0,0.08,0.14,0,0.05,0.09,1,478.18,276.87,276.74,276.7,276.88,0.15,0.32,0.51,0.01
10/10/2023 13:15,0,0,0,351819.47,351846.66,27.18,19006.7,2517.03,0.44,12412.13,369542.22,369973.09,430.87,0.01,0.23,0.23,0.04,344.26,184.78,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.86,58611.09,4.66,4.35,18.17,7391.72,8863.48,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.19,155826.28,60485.52,241.62,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.01,0.06,1,478.54,277.16,277.08,277.03,277.17,0.15,0.35,0.53,0
10/10/2023 13:30,0,0,0,351819.47,351846.66,27.18,19006.76,2517.03,0.44,12412.13,369542.28,369973.16,430.87,0.02,0.24,0.24,0.08,342.69,183.87,0.3,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.86,58611.09,4.66,4.35,18.17,7391.74,8863.52,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.22,155826.31,60485.52,241.62,83.97,2197.47,0,0.02,0,0.09,0.15,0,0.09,0.15,0,0.03,0.11,1,476.55,275.86,275.65,275.59,275.87,0.15,0.33,0.55,0
10/10/2023 13:45,0,0,0,351819.47,351846.66,27.18,19006.81,2517.03,0.44,12412.13,369542.34,369973.22,430.87,0.01,0.24,0.23,0.06,347.06,186.28,0.3,60.06,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.86,58611.09,4.66,4.35,18.17,7391.76,8863.56,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.23,155826.36,60485.52,241.62,83.97,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.02,0.06,1,482.15,279.22,279.21,279.16,279.22,0.15,0.35,0.54,0
10/10/2023 14:00,0,0,0,351819.47,351846.66,27.18,19006.87,2517.03,0.44,12412.13,369542.38,369973.25,430.87,0.05,0.15,0.16,0.35,347.42,186.51,0.84,60.01,0.01,0.23,0.24,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.69,148177.86,58611.09,4.66,4.35,18.17,7391.78,8863.59,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.49,872.52,151657.25,155826.39,60485.52,241.62,83.97,2197.47,0.05,0.01,0,0.01,0.14,0,0.05,0.14,0,0.97,0.05,1,482.84,279.75,279.68,279.62,279.76,0.15,1.97,0.54,0.02
10/10/2023 14:15,0,0,0,351819.53,351846.72,27.18,19006.89,2517.03,0.44,12412.13,369542.47,369973.34,430.87,0.38,-0.05,0.39,0.99,346.92,186.16,1.39,60.01,0.06,0.17,0.18,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.72,148177.88,58611.09,4.66,4.35,18.17,7391.78,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.11,5480.5,872.52,151657.28,155826.42,60485.52,241.62,83.97,2197.47,0.17,0.21,0,-0.01,-0.03,0,0.17,0.21,0,1,0.99,1,482.41,279.57,278.79,278.73,279.59,0.15,2.18,1.97,0.04
10/10/2023 14:30,0,0,0,351819.66,351846.84,27.18,19006.89,2517.03,0.44,12412.14,369542.63,369973.5,430.87,0.67,-0.05,0.67,1,346.49,185.93,1.59,60.02,0.44,-0.02,0.45,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.78,148177.97,58611.09,4.66,4.35,18.17,7391.78,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.12,5480.51,872.52,151657.34,155826.52,60485.52,241.62,83.97,2197.47,0.31,0.36,0,0,-0.05,0,0.31,0.36,0,1,0.99,1,481.78,279.13,278.55,278.5,279.14,0.15,2.45,2.27,0.04
10/10/2023 14:45,0,0,0,351819.78,351846.97,27.18,19006.89,2517.03,0.44,12412.15,369542.75,369973.63,430.87,0.37,-0.03,0.37,1,347.22,186.34,1.38,60.06,0.6,-0.05,0.6,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.83,148178.03,58611.09,4.66,4.35,18.17,7391.78,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.12,5480.52,872.52,151657.42,155826.58,60485.52,241.62,83.97,2197.47,0.17,0.2,0,0.01,-0.04,0,0.17,0.21,0,1,0.98,1,482.77,279.66,279.24,279.19,279.68,0.15,2.16,1.95,0.04
10/10/2023 15:00,0,0,0,351819.88,351847.06,27.18,19006.9,2517.03,0.44,12412.16,369542.84,369973.72,430.87,0.63,-0.05,0.63,1,346.42,185.93,1.59,60.01,0.36,-0.03,0.37,28.67,0.52,28.67,-15.96,-1.61,15.96,145057.88,148178.09,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.12,5480.53,872.52,151657.47,155826.63,60485.52,241.62,83.97,2197.47,0.29,0.34,0,0,-0.05,0,0.29,0.35,0,1,0.99,1,481.56,279.11,278.57,278.51,279.13,0.15,2.44,2.28,0.04
10/10/2023 15:15,0,0,0,351820.16,351847.34,27.18,19006.9,2517.03,0.44,12412.18,369543.13,369974,430.87,1.52,-0.13,1.53,1,347.4,186.47,2.37,60.02,0.74,-0.06,0.74,28.67,0.52,28.67,-15.96,-1.61,15.96,145058,148178.23,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.12,5480.55,872.52,151657.59,155826.8,60485.52,241.62,83.97,2197.47,0.7,0.82,0,-0.03,-0.1,0,0.7,0.82,0,1,0.99,1,482.89,279.83,279.47,279.43,279.84,0.15,3.49,3.56,0.05
10/10/2023 15:30,0,0,0,351820.63,351847.81,27.18,19006.9,2517.03,0.44,12412.22,369543.59,369974.47,430.87,2.77,-0.24,2.78,1,347.23,186.41,3.71,60.03,1.53,-0.13,1.53,28.67,0.52,28.67,-15.96,-1.61,15.96,145058.25,148178.5,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.13,5480.58,872.52,151657.81,155827.05,60485.52,241.62,83.97,2197.47,1.28,1.49,0,-0.07,-0.16,0,1.28,1.5,0,1,0.99,1,482.56,279.82,279.3,279.26,279.83,0.15,5.28,5.78,0.07
10/10/2023 15:45,0,0,0,351821.03,351848.22,27.18,19006.9,2517.03,0.44,12412.25,369543.97,369974.84,430.87,0.67,-0.05,0.67,1,346.42,185.94,1.62,60.08,2.21,-0.18,2.22,28.67,0.52,28.67,-15.96,-1.61,15.96,145058.41,148178.69,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.14,5480.6,872.52,151657.97,155827.23,60485.52,241.62,83.97,2197.47,0.3,0.36,0,0,-0.05,0,0.3,0.37,0,1,0.99,1,481.92,279.29,278.75,278.7,279.29,0.15,2.48,2.32,0.04
10/10/2023 16:00,0,0,0,351821.25,351848.44,27.18,19006.9,2517.03,0.44,12412.28,369544.22,369975.09,430.87,0.95,-0.08,0.96,1,346.97,186.2,1.84,60.01,0.78,-0.06,0.78,28.67,0.52,28.67,-15.96,-1.61,15.96,145058.52,148178.83,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.14,5480.62,872.52,151658.09,155827.38,60485.52,241.62,83.97,2197.47,0.44,0.52,0,-0.01,-0.07,0,0.44,0.52,0,1,0.99,1,482.41,279.58,278.92,278.87,279.58,0.15,2.8,2.69,0.05
10/10/2023 16:15,0,0,0,351821.63,351848.81,27.18,19006.9,2517.03,0.44,12412.31,369544.56,369975.44,430.87,1.95,-0.17,1.95,1,346.81,186.11,2.8,60.02,1.14,-0.1,1.14,28.67,0.52,28.67,-15.96,-1.61,15.96,145058.69,148179.02,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.15,5480.64,872.52,151658.27,155827.58,60485.52,241.62,83.97,2197.47,0.9,1.05,0,-0.06,-0.12,0,0.9,1.05,0,1,0.99,1,482.19,279.66,278.57,278.51,279.67,0.15,4.07,4.28,0.06
10/10/2023 16:30,0,0,0,351822,351849.19,27.18,19006.9,2517.03,0.44,12412.34,369544.97,369975.84,430.87,1.41,-0.12,1.42,1,346.39,185.9,2.28,60.01,1.74,-0.15,1.75,28.67,0.52,28.67,-15.96,-1.61,15.96,145058.88,148179.23,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.16,5480.67,872.52,151658.44,155827.78,60485.52,241.62,83.97,2197.47,0.65,0.76,0,-0.02,-0.1,0,0.65,0.77,0,1,0.99,1,481.8,279.35,278.53,278.47,279.37,0.15,3.39,3.41,0.05
10/10/2023 16:45,0,0,0,351822.34,351849.53,27.18,19006.9,2517.03,0.44,12412.37,369545.31,369976.19,430.87,1.02,-0.1,1.03,1,346.02,185.74,1.91,60.04,1.37,-0.12,1.38,28.67,0.52,28.67,-15.96,-1.61,15.96,145059.02,148179.41,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.16,5480.69,872.52,151658.58,155827.95,60485.52,241.62,83.97,2197.47,0.47,0.55,0,-0.02,-0.08,0,0.47,0.56,0,1,0.99,1,480.97,278.88,278.21,278.17,278.89,0.15,2.89,2.8,0.05
10/10/2023 17:00,0,0,0,351822.56,351849.75,27.18,19006.9,2517.03,0.44,12412.39,369545.53,369976.41,430.87,0.86,-0.07,0.86,1,346.16,185.77,1.76,60.02,1,-0.09,1,28.67,0.52,28.67,-15.96,-1.61,15.96,145059.11,148179.53,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.17,5480.71,872.52,151658.69,155828.08,60485.52,241.62,83.97,2197.47,0.39,0.47,0,0,-0.07,0,0.39,0.47,0,1,0.99,1,481.28,278.77,278.43,278.39,278.78,0.15,2.69,2.55,0.04
10/10/2023 17:15,0,0,0,351822.75,351849.94,27.18,19006.9,2517.03,0.44,12412.41,369545.72,369976.59,430.87,0.9,-0.08,0.9,1,346.71,186.11,1.81,60.01,0.86,-0.07,0.86,28.67,0.52,28.67,-15.96,-1.61,15.96,145059.2,148179.64,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.17,5480.72,872.52,151658.8,155828.2,60485.52,241.62,83.97,2197.47,0.42,0.48,0,-0.01,-0.07,0,0.42,0.49,0,1,0.99,1,481.91,279.39,278.83,278.78,279.4,0.15,2.77,2.63,0.04
10/10/2023 17:30,0,0,0,351823,351850.19,27.18,19006.9,2517.03,0.44,12412.43,369545.97,369976.84,430.87,1.09,-0.12,1.09,1,346.14,185.8,2,60.02,0.9,-0.08,0.9,28.67,0.52,28.67,-15.96,-1.61,15.96,145059.33,148179.77,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.17,5480.74,872.52,151658.91,155828.33,60485.52,241.62,83.97,2197.47,0.5,0.59,0,-0.03,-0.09,0,0.5,0.6,0,1,0.99,1,481.28,279.09,278.65,278.6,279.09,0.15,2.99,2.94,0.05
10/10/2023 17:45,0,0,0,351823.28,351850.47,27.18,19006.9,2517.03,0.44,12412.46,369546.25,369977.13,430.87,1.41,-0.12,1.41,1,346.57,186.01,2.31,60.04,1.09,-0.1,1.1,28.67,0.52,28.67,-15.96,-1.61,15.96,145059.47,148179.92,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.18,5480.76,872.52,151659.03,155828.48,60485.52,241.62,83.97,2197.47,0.65,0.76,0,-0.02,-0.09,0,0.65,0.76,0,1,0.99,1,481.78,279.3,278.62,278.57,279.31,0.15,3.44,3.43,0.05
10/10/2023 18:00,0,0,0,351823.88,351851.06,27.18,19006.9,2517.03,0.44,12412.5,369546.84,369977.72,430.87,3.16,-0.25,3.17,1,346.66,186.09,4.17,59.89,1.58,-0.13,1.58,28.67,0.52,28.67,-15.96,-1.61,15.96,145059.73,148180.23,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.19,5480.8,872.52,151659.3,155828.8,60485.52,241.62,83.97,2197.47,1.46,1.7,0,-0.08,-0.16,0,1.47,1.71,0,1,1,1,481.8,279.51,278.65,278.6,279.53,0.15,5.93,6.51,0.08
10/10/2023 18:15,0,0,0,351824.81,351852,27.18,19006.9,2517.03,0.44,12412.57,369547.78,369978.66,430.87,3.84,-0.29,3.85,1,347.55,186.61,4.96,60.02,3.23,-0.25,3.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145060.16,148180.73,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.21,5480.84,872.52,151659.72,155829.28,60485.52,241.62,83.97,2197.47,1.7,2.14,0,-0.08,-0.21,0,1.7,2.15,0,1,1,1,482.93,280.25,279.46,279.42,280.27,0.15,6.7,8.08,0.1
10/10/2023 18:30,0,0,0,351826.38,351853.56,27.18,19006.9,2517.03,0.44,12412.71,369549.38,369980.25,430.87,8.25,-0.69,8.28,1,348.12,186.93,10.58,60,5.68,-0.47,5.7,28.67,0.52,28.67,-15.96,-1.61,15.96,145060.89,148181.58,58611.09,4.66,4.35,18.17,7391.79,8863.61,2751.5,239.64,81.6,2195.79,0.02,0.41,0.01,6059.26,5480.93,872.52,151660.47,155830.16,60485.52,241.62,83.97,2197.47,3.76,4.47,0,-0.26,-0.44,0,3.76,4.51,0,1,1,1,483.69,281.07,279.61,279.57,281.08,0.15,14.58,16.97,0.18
